Species	Collection/Museum No.	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15
Sigmocheilus flabellifer	PR59	14.532	8.398	14.524	9.144	14.482	9.757	14.399	11.73	14.399	12.161	13.023	9.318	NA	NA	NA	NA	15.809	10.114	NA	NA	15.892	11.291	13.595	11.548	15.253	11.573	NA	NA	15.228	11.954
Sigmocheilus flabellifer	PR65	27.474	13.408	27.444	14.605	27.414	15.563	27.444	19.154	27.444	19.977	24.766	15.114	30.063	15.054	NA	NA	29.943	16.086	NA	NA	30.003	18.421	25.753	18.84	29.045	18.81	25.843	19.708	29.015	19.588
Sigmocheilus grata	USGS 2299-CO	19.514	11.616	19.57	12.661	19.57	13.054	19.626	15.469	19.615	15.998	17.773	13.099	NA	NA	17.975	13.683	21.087	13.526	17.907	15.076	NA	NA	18.536	15.38	20.648	15.256	NA	NA	20.66	15.649
Sigmocheilus grata	ICS-1847	21.832	8.287	21.866	10.356	21.877	11.137	21.979	15.297	21.956	16.134	18.542	10.82	24.986	10.865	NA	NA	24.715	12.29	NA	NA	25.122	14.472	20.012	14.924	23.912	14.969	NA	NA	23.901	15.614
Sigmocheilus grata	USNM 136895c	21.35	7.117	21.332	9.325	21.323	9.947	21.113	14.154	21.052	14.969	17.993	9.623	24.452	9.939	18.414	10.955	24.101	11.341	NA	NA	24.382	13.427	19.229	13.742	23.12	13.935	19.211	14.443	23.146	14.619
Sigmocheilus notha	USGS 3026-CO	2.954	0.968	3.003	1.895	3.019	2.212	3.139	4.126	3.144	4.524	1.634	2.217	4.355	2.108	1.852	2.621	4.17	2.495	1.786	3.886	4.404	3.728	2.381	4.061	3.843	3.995	2.408	4.394	3.859	4.328
Sigmocheilus notha	USGS 3026-CO	6.209	0.98	6.255	1.976	6.27	2.39	6.342	4.611	6.352	5.045	NA	NA	7.833	2.323	NA	NA	7.644	2.773	4.687	4.207	7.843	4.146	5.397	4.447	7.2	4.396	5.433	4.82	7.22	4.82
Sigmocheilus notha	USGS 3026-CO	4.309	1.21	4.346	1.803	4.357	2.141	4.452	3.597	4.468	3.931	3.235	2.12	NA	NA	3.372	2.406	NA	NA	3.309	3.412	5.543	3.29	3.865	3.539	5.034	3.465	3.838	3.798	5.034	3.761
Sigmocheilus notha	USGS 3026-CO	2.371	0.904	2.397	3.039	2.462	3.942	2.502	7.413	2.358	8.16	NA	NA	4.781	3.405	NA	NA	4.676	4.309	NA	NA	4.938	6.601	NA	NA	4.008	7.151	NA	NA	3.956	7.793
Sigmocheilus notha	USGS 3031-CO	12.314	5.286	12.078	9.273	12.034	10.306	11.901	16.892	11.812	18.354	NA	NA	16.803	10.424	NA	NA	16.419	11.871	7.132	15.548	16.596	15.268	8.889	16.478	14.795	16.272	8.859	17.482	NA	NA
Sigmocheilus notha	USGS 3031-CO	16.574	2.417	16.181	4.637	16.083	5.287	15.617	8.968	15.519	9.618	13.384	4.968	18.708	5.557	NA	NA	18.5	6.22	NA	NA	18.255	8.735	14.108	8.477	17.322	8.931	NA	NA	17.273	9.434
Sigmocheilus notha	USGS 3031-CO	7.855	4.086	7.709	6.214	7.673	6.761	7.369	10.433	7.32	11.041	4.9	6.566	10.129	6.943	5.131	7.417	NA	NA	4.913	9.582	NA	NA	5.812	10.056	8.95	10.263	NA	NA	8.877	10.871
Sigmocheilus notha	USGS 3031-CO	4.531	9.475	4.544	10.773	4.544	11.123	4.569	13.669	4.569	14.231	2.659	11.248	6.392	11.048	2.821	11.759	6.192	11.585	NA	NA	6.479	13.207	NA	NA	5.643	13.395	NA	NA	5.643	13.844
Sigmocheilus notha	USGS 3008-CO	5.871	2.91	5.783	4.584	5.746	5.146	5.546	8.381	5.458	9.131	3.21	5.059	8.356	5.071	3.522	5.821	NA	NA	3.235	7.794	NA	NA	4.109	8.194	7.045	8.206	NA	NA	7.007	8.868
Sigmocheilus notha	USGS 3008-CO	5.977	2.334	5.84	3.769	5.753	4.343	5.478	7.375	5.416	8.099	3.369	4.006	8.074	4.006	3.581	4.904	NA	NA	3.332	6.851	NA	NA	4.106	7.163	6.726	7.288	4.006	7.6	NA	NA
Sigmocheilus notha	USGS 3012-CO	11.279	3.169	10.903	6.699	10.777	7.687	10.103	13.774	9.946	15.091	5.632	7.357	15.672	7.546	5.993	8.455	NA	NA	5.522	12.283	NA	NA	7.451	13.083	NA	NA	7.451	14.323	NA	NA
Sigmocheilus notha	USGS 2544-CO	12.619	2.312	12.571	3.742	12.535	4.159	12.345	7.519	12.249	8.246	9.854	4.361	15.169	4.409	10.069	5.088	14.775	5.243	NA	NA	14.728	6.995	10.867	7.281	13.786	7.388	10.891	7.972	NA	NA
Sigmocheilus notha	USGS 2544-CO	3.269	2.193	3.331	3.3	3.402	3.771	3.566	6.59	3.642	7.215	NA	NA	5.391	3.525	1.568	4.427	5.186	4.253	1.558	6.19	NA	NA	NA	NA	4.786	6.282	2.49	7.051	NA	NA
Sigmocheilus notha	USGS 2544-CO	2.358	0.778	2.296	1.315	2.286	1.547	2.126	3.12	2.093	3.421	1.115	1.393	NA	NA	1.168	1.756	NA	NA	1.034	2.708	NA	NA	1.446	2.898	2.78	2.996	1.433	3.12	NA	NA
Sigmocheilus notha	USGS 2544-CO	14.688	3.176	14.499	4.971	14.424	5.636	13.959	9.628	13.846	10.507	11.461	5.423	17.073	5.775	11.587	6.314	16.834	6.766	NA	NA	16.809	8.988	NA	NA	15.717	9.503	NA	NA	15.729	10.206
Sigmocheilus notha	USGS 2545-CO	2.397	0.69	2.326	1.215	2.266	1.579	2.023	3.137	1.979	3.504	NA	NA	3.316	1.592	1.262	1.626	3.205	1.882	0.939	2.505	3.191	2.824	1.343	2.935	2.764	3.107	NA	NA	2.67	3.353
Sigmocheilus notha	PR15	19.19	14.2	19.094	15.73	19.011	16.213	18.928	19.714	18.901	20.5	16.474	16.323	21.479	16.323	16.654	17.095	NA	NA	16.406	19.411	NA	NA	17.357	19.59	NA	NA	17.315	20.211	NA	NA
Sigmocheilus notha	PR15	24.817	12.955	24.887	14.497	24.831	15.184	24.747	19.054	24.691	19.825	NA	NA	27.663	15.17	NA	NA	27.2	16.222	NA	NA	27.495	18.465	23.134	18.788	26.345	18.816	23.092	19.391	NA	NA
Sigmocheilus notha	PR15	22.922	14.332	22.822	16.193	22.75	16.938	22.564	21.032	22.478	21.992	19.572	16.88	NA	NA	19.801	17.897	NA	NA	19.042	20.345	NA	NA	20.603	20.803	24.383	20.846	20.531	21.419	NA	NA
Sigmocheilus notha	PR15	4.342	2.352	4.322	2.74	4.295	2.969	4.221	4.137	4.187	4.417	3.367	2.881	NA	NA	3.458	3.134	5.027	3.256	3.327	3.971	NA	NA	3.772	4.039	NA	NA	3.782	4.214	NA	NA
Sigmocheilus notha	DR13	31.069	9.575	30.812	12.466	30.845	14.491	30.668	20.852	30.491	22.073	NA	NA	35.873	13.414	NA	NA	35.182	16.113	NA	NA	35.487	19.005	27.664	20.161	33.768	20.435	NA	NA	33.254	21.463
Sigmocheilus notha	DR13	30.292	13.237	30.101	15.719	30.117	17.167	29.91	22.464	30.101	23.833	26.331	16.148	33.919	16.323	26.521	18.042	33.363	18.137	26.156	20.81	NA	NA	NA	NA	32.313	22.178	NA	NA	32.44	23.276
Sigmocheilus notha	DR11	25.767	14.348	25.829	16.747	25.798	18.164	25.611	23.134	25.611	24.427	21.872	17.121	29.552	17.23	22.199	18.788	29.007	19.302	NA	NA	29.318	21.856	NA	NA	27.698	22.713	23.212	23.648	27.683	23.601
Sigmocheilus notha	USGS 3026-CO	4.579	1.088	4.549	1.453	4.511	1.721	4.477	2.958	4.447	3.238	3.623	1.657	NA	NA	3.699	1.904	NA	NA	3.614	2.665	5.374	2.771	4.018	2.856	4.949	2.894	NA	NA	4.9	3.158
Sigmocheilus notha	USGS 3026-CO	1.705	1.926	1.739	2.185	1.764	2.419	1.87	3.541	1.909	3.796	NA	NA	2.504	2.329	1.016	2.686	2.465	2.538	1.02	3.452	NA	NA	1.437	3.541	NA	NA	1.53	3.736	NA	NA
Sigmocheilus notha	USGS 3026-CO	1.578	2.613	1.556	2.841	1.556	2.992	1.539	3.88	1.528	4.1	NA	NA	2.201	2.981	0.94	3.11	2.151	3.136	0.841	3.721	2.194	3.746	1.229	3.837	1.819	3.854	1.207	4.007	1.802	4.024
Sigmocheilus notha	USGS 3026-CO	1.643	2.422	1.626	2.614	1.609	2.853	1.533	3.79	1.527	4.008	0.944	2.792	NA	NA	0.995	2.956	NA	NA	0.866	3.596	NA	NA	1.223	3.729	1.833	3.771	1.216	3.877	NA	NA
Sigmocheilus notha	USGS 3026-CO	1.484	2.67	1.482	2.987	1.484	3.177	1.492	4.143	1.492	4.39	NA	NA	2.231	3.117	0.791	3.335	2.163	3.354	0.686	3.983	2.235	3.983	1.129	4.114	1.811	4.118	1.112	4.289	1.819	4.304
Sigmocheilus notha	USGS 3026-CO	1.456	2.622	1.456	2.838	1.46	2.956	1.447	3.826	1.443	4.05	0.859	2.933	NA	NA	0.872	3.076	2.019	3.111	0.79	3.666	2.092	3.697	1.16	3.796	1.714	3.805	1.145	3.935	1.704	3.964
Sigmocheilus notha	USGS 3026-CO	1.603	2.782	1.616	3.075	1.616	3.213	1.646	4.18	1.668	4.398	0.937	3.206	NA	NA	NA	NA	2.211	3.275	0.946	4.036	NA	NA	1.325	4.139	NA	NA	1.325	4.309	NA	NA
Sigmocheilus notha	USGS 3026-CO	3.359	1.596	3.345	1.828	3.308	2.196	3.243	3.331	3.239	3.604	NA	NA	4.133	2.158	2.564	2.298	NA	NA	2.363	3.048	NA	NA	2.803	3.236	3.7	3.26	2.803	3.447	NA	NA
Sigmocheilus notha	USGS 3026-CO	4.38	1.624	4.389	1.874	4.389	2.046	4.423	2.951	4.436	3.165	3.739	2.044	5.017	2.026	3.791	2.225	4.99	2.189	NA	NA	5.051	2.777	4.095	2.913	NA	NA	NA	NA	4.72	3.067
Sigmocheilus pogonopensis	CC001K	21.057	9.808	20.997	11.058	20.997	11.939	21.164	16.165	21.104	17.01	18.081	11.594	NA	NA	18.272	12.915	NA	NA	18.033	14.82	24.08	14.689	19.105	15.903	23.116	15.688	19.105	16.688	22.961	16.462
Sigmocheilus pogonopensis	CC001K	13.099	1.311	12.992	2.697	12.981	3.546	12.798	7.716	12.798	8.661	10.37	2.601	NA	NA	NA	NA	15.764	4.288	9.704	6.426	NA	NA	10.875	7.382	14.625	7.447	10.746	8.231	14.786	8.156
Sigmocheilus pogonopensis	PR17	5.52	1.579	5.596	2.428	5.661	3.048	5.824	5.694	5.759	6.26	3.56	2.929	7.512	2.645	3.832	3.603	NA	NA	3.897	5.171	NA	NA	4.518	5.628	6.88	5.487	NA	NA	7.011	5.911
Sigmocheilus pogonopensis	PR17	11.414	1.615	11.421	2.319	11.414	2.794	11.452	5.022	11.437	5.535	9.814	2.518	12.899	2.541	9.944	3.024	12.853	3.077	NA	NA	13.19	4.432	NA	NA	12.271	4.899	NA	NA	12.439	5.236
Sigmocheilus pogonopensis	USGS 2431-CO	7.694	1.913	7.715	2.982	7.633	3.613	7.562	6.88	7.47	7.684	4.875	3.165	10.239	3.308	5.119	4.142	10.116	4.224	4.956	5.954	NA	NA	5.781	6.666	9.272	6.646	5.72	7.155	NA	NA
Sigmocheilus pogonopensis	USGS 2431-CO	12.178	3.134	12.078	4.687	12.106	5.981	11.891	11.503	11.79	12.869	7.908	4.817	16.262	5.234	NA	NA	15.931	7.189	7.419	9.317	NA	NA	NA	NA	14.421	11.086	NA	NA	14.709	12.02
Sigmocheilus pogonopensis	USGS 2431-CO	9.055	10.976	9.117	12.106	9.13	12.923	9.456	16.351	9.482	17.343	6.38	12.671	11.905	12.194	NA	NA	11.692	13.387	6.756	15.459	NA	NA	7.61	16.225	11.051	15.974	7.623	16.841	11.19	16.59
Sigmocheilus pogonopensis	USGS 2431-CO	5.437	2.671	5.43	3.128	5.43	3.535	5.418	5.324	5.426	5.769	4.211	3.283	NA	NA	4.294	3.83	NA	NA	4.124	4.886	NA	NA	4.603	5.173	6.154	5.165	4.618	5.49	6.162	5.505
Sigmocheilus pogonopensis	USGS 2431-CO	12.828	4.102	12.865	5.047	12.828	5.768	12.828	8.776	12.853	9.472	10.603	5.357	NA	NA	10.827	6.327	14.692	6.29	NA	NA	14.866	7.781	11.398	8.477	14.083	8.403	11.361	9.074	14.145	9.024
Sigmocheilus pogonopensis	USGS 2431-CO	2.659	2.656	2.685	3.219	2.67	3.613	2.619	5.367	2.641	5.739	1.381	3.407	NA	NA	1.481	3.893	NA	NA	1.374	4.921	NA	NA	1.882	5.223	NA	NA	1.919	5.525	NA	NA
Sigmocheilus pogonopensis	USGS 2431-CO	4.419	2.02	4.37	2.601	4.351	2.986	4.272	4.821	4.246	5.258	NA	NA	5.624	2.778	3.156	3.182	5.513	3.221	3.019	4.285	5.493	4.312	3.489	4.684	NA	NA	3.437	5.003	NA	NA
Sigmocheilus pogonopensis	USGS 2431-CO	7.118	4.438	7.045	5.675	6.973	6.257	6.657	10.404	6.621	11.459	NA	NA	9.749	6.075	NA	NA	9.349	7.057	NA	NA	9.555	9.119	4.705	10.125	8.513	10.174	4.778	11.011	8.464	11.071
Sigmocheilus pogonopensis	USGS 2431-CO	5.022	1.504	4.954	1.902	4.913	2.195	4.764	3.586	4.736	3.899	3.94	1.899	NA	NA	3.981	2.293	NA	NA	3.791	3.113	5.784	3.324	4.161	3.423	5.342	3.549	NA	NA	5.349	3.801
Sigmocheilus pogonopensis	USGS 2431-CO	11.926	3.807	11.825	5.345	11.774	6.379	11.737	11.522	11.762	12.644	NA	NA	15.506	6.24	NA	NA	15.153	7.236	NA	NA	15.594	10.438	NA	NA	13.993	11.333	NA	NA	14.157	12.405
Sigmocheilus pogonopensis	USGS 2431-CO	10.389	3.208	10.601	4.528	10.59	5.271	10.566	9.316	10.637	10.142	7.241	4.646	NA	NA	7.535	5.825	NA	NA	7.406	8.125	NA	NA	8.632	9.021	NA	NA	8.55	9.67	NA	NA
Sigmocheilus pogonopensis	USGS 2431-CO	6.606	2.134	6.63	3.038	6.618	3.628	6.654	6.208	6.666	6.907	4.749	3.351	NA	NA	5.014	4.207	NA	NA	4.822	5.581	NA	NA	5.424	5.991	7.883	5.918	5.472	6.581	7.787	6.461
Sigmocheilus pogonopensis	USGS 2431-CO	4.423	1.976	4.535	2.464	4.528	2.891	4.63	4.721	4.636	5.114	NA	NA	5.87	2.647	3.389	3.298	NA	NA	3.335	4.301	NA	NA	3.782	4.647	5.436	4.538	3.823	5.019	5.423	4.891
Sigmocheilus pogonopensis	USGS 2301	8.503	4.478	8.579	5.635	8.616	6.667	8.78	10.981	8.818	12.038	5.535	6.113	NA	NA	5.774	7.271	NA	NA	5.774	9.422	11.396	9.245	6.717	10.755	10.503	10.717	NA	NA	10.629	11.572
Sigmocheilus pogonopensis	CC001K	29.17	12.781	29.17	14.664	29.059	16.214	28.885	22.194	28.806	23.902	NA	NA	33.646	15.344	25.12	17.163	33.124	17.574	24.44	19.663	33.551	20.042	25.832	21.719	31.859	22.02	25.737	22.953	NA	NA
Sigmocheilus pogonopensis	CC001K	22.67	9.295	22.693	10.398	22.693	11.237	22.876	14.684	22.922	15.419	NA	NA	25.071	10.651	20.659	11.674	24.968	11.72	20.418	13.524	25.209	13.386	21.222	14.466	24.405	14.351	21.245	15.075	24.497	15.017
Sigmocheilus pogonopensis	CC001K	20.579	9.887	20.639	11.053	20.615	11.809	20.808	14.873	20.88	15.57	18.561	11.293	NA	NA	18.633	12.314	NA	NA	18.453	14.128	NA	NA	19.198	14.705	NA	NA	19.162	15.281	NA	NA
Sigmocheilus pogonopensis	CC001K	21.683	8.777	21.658	10.513	21.585	11.74	21.367	16.486	21.318	17.506	NA	NA	25.143	10.914	NA	NA	24.426	12.699	NA	NA	24.888	14.92	NA	NA	23.783	15.952	19.133	16.839	23.868	16.826
Sigmocheilus pogonopensis	PR60	17.864	8.041	17.844	9.409	17.781	10.31	17.647	13.637	17.574	14.455	15.315	9.771	NA	NA	15.377	10.953	NA	NA	15.129	12.435	NA	NA	16.03	13.232	19.191	13.315	15.937	13.896	NA	NA
Sigmocheilus pogonopensis	PR60	17.537	8.608	17.506	9.645	17.444	10.547	17.34	13.689	17.319	14.415	NA	NA	19.59	9.977	NA	NA	19.258	11.055	NA	NA	19.549	12.787	NA	NA	18.781	13.378	NA	NA	18.823	13.928
Sigmocheilus pogonopensis	CC001K	21.944	12.162	21.944	13.196	21.944	13.921	22.048	17.059	22.036	17.748	19.657	13.518	NA	NA	19.863	14.484	NA	NA	19.726	16.128	NA	NA	20.588	16.852	23.461	16.783	NA	NA	23.473	17.404
Sigmocheilus pogonopensis	CC001K	20.371	12.181	20.383	12.972	20.336	13.577	20.232	16.602	20.232	17.276	18.172	13.146	22.198	13.146	18.37	14.112	NA	NA	18.23	15.624	NA	NA	18.882	16.346	NA	NA	18.905	16.927	NA	NA
Sigmocheilus pogonopensis	DR44	2.974	2.155	2.953	2.551	2.953	2.807	2.906	4.454	2.868	4.856	1.804	2.66	NA	NA	NA	NA	3.956	3.124	1.685	3.908	4.024	3.912	2.053	4.372	NA	NA	2.067	4.658	NA	NA
Sigmocheilus pogonopensis	DR44	5.357	3.669	5.36	4.02	5.374	4.29	5.439	5.742	5.47	6.097	NA	NA	6.431	4.174	NA	NA	6.339	4.542	NA	NA	6.431	5.275	NA	NA	6.162	5.643	NA	NA	6.152	5.838
Sigmocheilus pogonopensis	DR44	5.981	2.03	5.971	2.585	5.948	2.828	5.819	4.939	5.778	5.42	NA	NA	7.348	2.767	NA	NA	7.152	3.444	NA	NA	7.22	4.364	4.736	4.696	6.841	4.851	4.736	5.122	6.773	5.196
Sigmocheilus pogonopensis	DR44	5.47	2.347	5.45	2.887	5.453	3.136	5.47	4.984	5.429	5.416	NA	NA	6.717	3.042	4.262	3.48	6.61	3.46	NA	NA	6.711	4.323	NA	NA	6.4	4.836	NA	NA	6.407	5.159
Sigmocheilus pogonopensis	DR44	5.378	1.933	5.398	2.418	5.385	2.691	5.392	4.521	5.426	4.842	NA	NA	6.518	2.527	NA	NA	6.484	3.039	NA	NA	6.58	3.968	NA	NA	6.211	4.316	NA	NA	6.225	4.596
Sigmocheilus pogonopensis	DR15	4.276	1.923	4.327	2.339	4.362	2.638	4.589	4.186	4.62	4.523	NA	NA	5.449	2.432	NA	NA	5.439	2.769	3.447	3.884	5.593	3.526	3.839	4.159	5.242	3.949	3.928	4.389	5.26	4.21
Sigmocheilus pogonopensis	DR15	4.5	1.866	4.504	2.315	4.507	2.641	4.528	4.514	4.541	4.932	3.272	2.518	5.714	2.579	3.382	3.066	5.598	3.08	3.334	3.958	5.632	3.986	3.691	4.356	5.303	4.356	3.711	4.644	NA	NA
Sigmocheilus pogonopensis	DR15	6.307	2.088	6.328	2.56	6.342	2.873	6.411	4.899	6.467	5.37	5.016	2.838	NA	NA	5.121	3.303	NA	NA	5.079	4.371	7.743	4.309	5.433	4.774	7.424	4.732	5.488	5.141	7.355	5.121
Sigmocheilus pogonopensis	DR15	4.265	2.205	4.271	2.544	4.278	2.796	4.244	4.23	4.247	4.589	3.238	2.696	5.239	2.723	3.276	3.11	5.191	3.083	3.214	3.833	5.253	3.857	3.553	4.112	4.859	4.112	3.587	4.389	4.869	4.417
Sigmocheilus pogonopensis	DR15	6.295	2.333	6.288	2.702	6.284	3.02	6.247	4.379	6.233	4.731	5.218	2.84	7.278	2.909	5.304	3.285	7.196	3.296	5.253	4.007	7.234	4.048	5.598	4.255	6.826	4.279	5.594	4.511	6.826	4.528
Sigmocheilus pogonopensis	DR15	6.098	2.184	6.133	2.575	6.154	2.833	6.238	4.27	6.252	4.591	5.184	2.798	7.068	2.756	NA	NA	7.054	3.098	5.142	3.9	7.159	3.831	5.498	4.207	6.859	4.117	5.526	4.493	6.873	4.438
Sigmocheilus pogonopensis	DR15	6.444	2.395	6.444	2.681	6.43	2.952	6.406	4.171	6.42	4.47	5.553	2.827	7.248	2.841	5.605	3.175	7.182	3.147	5.508	3.847	7.28	3.83	5.87	4.087	6.942	4.101	5.891	4.331	6.942	4.334
Sigmocheilus pogonopensis	DR15	3.695	2.439	3.695	2.761	3.688	2.991	3.653	4.24	3.649	4.505	2.849	2.86	4.502	2.948	2.892	3.185	4.459	3.288	2.796	3.851	4.481	3.9	3.1	4.12	4.194	4.166	3.093	4.321	4.152	4.353
Sigmocheilus pogonopensis	PR67	15.783	6.527	15.738	7.702	15.693	8.226	15.63	12.222	15.603	13.044	NA	NA	18.315	8.416	NA	NA	18.007	9.392	NA	NA	18.125	11.236	13.831	11.815	17.402	11.851	13.903	12.61	17.392	12.511
Sigmocheilus pogonopensis	PR67	5.749	2.098	5.738	2.503	5.735	2.749	5.662	4.348	5.644	4.715	4.715	2.652	NA	NA	4.708	3.003	6.657	3.086	4.556	3.911	6.719	3.98	4.944	4.22	6.341	4.258	4.951	4.497	6.352	4.497
Strigambitus bilobus	USGS 2608-CO	17.665	2.897	17.643	4.93	17.579	6.335	17.73	12.13	17.773	13.622	NA	NA	21.73	5.924	NA	NA	21.535	7.46	NA	NA	22.011	9.924	14.768	11.633	20.346	11.524	NA	NA	20.238	12.757
Strigambitus bilobus	USGS 2608-CO	13.436	4.174	13.404	6.081	13.382	6.571	13.251	10.886	13.186	12.096	10.527	6.56	16.39	6.833	10.701	7.497	15.976	7.672	10.167	9.295	NA	NA	11.246	10.461	15.082	10.788	11.268	11.42	NA	NA
Strigambitus bilobus	USGS 2608-CO	2.282	1.033	2.278	1.387	2.26	1.621	2.293	2.884	2.296	3.184	NA	NA	3.169	1.511	NA	NA	3.1	1.793	1.245	2.504	3.308	2.402	1.727	2.84	2.826	2.786	1.701	3.078	2.84	3.034
Strigambitus bilobus	USGS 2608-CO	7.385	3.224	7.2	4.553	7.07	5.098	6.579	8.322	6.47	9.107	4.597	4.728	9.477	5.229	4.76	5.577	NA	NA	4.172	6.971	NA	NA	5.022	7.919	8.246	8.192	4.978	8.627	8.104	8.802
Strigambitus bilobus	USGS 2608-CO	6.678	2.479	6.742	3.921	6.817	4.584	6.977	9.029	7.074	10.033	3.43	5.075	NA	NA	3.772	5.973	NA	NA	3.483	7.779	NA	NA	NA	NA	9.072	8.623	NA	NA	9.04	9.542
Strigambitus bilobus	USGS 2608-CO	9.874	6.502	9.874	8.255	9.874	9.031	9.941	13.203	9.963	14.113	6.723	8.809	12.914	9.009	7.123	9.874	12.582	9.897	6.546	12.049	NA	NA	7.988	12.781	11.849	12.759	8.055	13.58	11.849	13.58
Strigambitus bilobus	USGS 2608-CO	13.358	3.913	13.294	5.785	13.084	7.152	12.663	12.79	12.495	14.031	NA	NA	16.976	7.278	9.529	8.141	16.45	8.877	8.982	10.286	16.786	10.917	10.307	12.032	15.103	12.369	10.286	13.063	NA	NA
Strigambitus bilobus	USGS 2608-CO	7.635	2.991	7.591	5.043	7.527	5.907	7.419	11.177	7.527	12.386	3.855	5.864	11.177	5.864	4.006	7.311	10.615	6.944	3.402	9.406	NA	NA	4.913	10.766	9.924	10.68	4.87	11.781	NA	NA
Strigambitus bilobus	USGS 3023-CO	18.369	3.976	18.426	7.923	18.398	9.812	18.68	18.383	18.595	20.414	NA	NA	25.108	9.84	12.533	12.096	24.262	12.406	NA	NA	25.052	16.1	NA	NA	22.43	17.086	NA	NA	22.289	19.004
Strigambitus bilobus	USGS 3023-CO	10.252	3.712	10.223	7.082	10.138	8.053	10.223	14.492	10.095	15.792	5.583	8.381	NA	NA	5.868	9.881	14.221	9.681	NA	NA	14.764	12.251	6.996	13.65	13.022	13.536	6.968	14.892	12.736	14.921
Strigambitus bilobus	USGS 3023-CO	5.071	3.651	4.971	5.053	4.925	5.581	4.734	8.348	4.689	9.022	NA	NA	6.965	5.544	3.013	6.045	NA	NA	2.804	7.465	NA	NA	3.441	8.103	6.009	8.166	NA	NA	5.99	8.74
Strigambitus bilobus	USGS 3023-CO	17.088	5.523	17.088	7.741	17.072	8.339	17.214	12.902	17.214	13.972	NA	NA	20.644	8.497	NA	NA	20.282	9.645	NA	NA	20.864	12.037	NA	NA	19.464	12.525	NA	NA	19.432	13.39
Strigambitus bilobus	PR0.75	5.942	1.37	5.924	2.296	5.914	3.001	5.819	5.819	5.896	6.421	NA	NA	7.911	2.814	NA	NA	7.752	3.688	NA	NA	7.907	5.195	NA	NA	7.171	5.664	NA	NA	7.129	6.016
Strigambitus bilobus	PR0.75	5.518	1.663	5.504	2.319	5.483	2.742	5.441	4.511	5.448	4.962	NA	NA	6.801	2.636	NA	NA	6.681	3.094	NA	NA	6.759	4.208	NA	NA	6.237	4.398	NA	NA	6.216	4.743
Strigambitus bilobus	PR0.75	6.198	1.806	6.12	2.299	6.06	2.628	5.791	4.158	5.752	4.505	5.004	2.338	NA	NA	NA	NA	6.984	3.064	NA	NA	6.903	3.843	NA	NA	6.457	4.137	NA	NA	6.4	4.378
Strigambitus bilobus	PR0.75	6.52	2.576	6.53	2.992	6.551	3.279	6.62	4.716	6.631	5.017	NA	NA	7.524	3.172	5.599	3.642	7.503	3.476	NA	NA	7.614	4.387	6.049	4.598	7.143	4.553	6.094	4.847	NA	NA
Strigambitus bilobus	PR0.75	5.424	2.329	5.361	2.714	5.319	3.014	5.14	4.34	5.088	4.588	4.347	2.818	NA	NA	4.368	3.14	6.179	3.332	4.27	3.916	6.161	4.088	NA	NA	5.668	4.266	NA	NA	5.654	4.476
Strigambitus bilobus	PR0.75	5.869	2.907	5.865	3.349	5.862	3.635	5.817	4.933	5.786	5.244	NA	NA	6.856	3.514	NA	NA	6.735	3.884	NA	NA	6.766	4.726	NA	NA	6.345	4.844	NA	NA	6.321	5.061
Strigambitus bilobus	PR63	18.915	9.593	18.947	10.296	18.936	10.632	18.98	13.577	18.936	14.281	NA	NA	20.885	10.621	17.063	11.325	20.788	11.325	NA	NA	21.004	12.527	NA	NA	20.246	13.339	NA	NA	20.214	13.848
Strigambitus transversus	USGS 1196-CO	19.993	13.462	19.981	14.18	19.956	14.581	19.908	16.782	19.92	17.33	18.534	14.447	21.44	14.593	18.655	14.983	21.233	15.104	18.448	16.028	NA	NA	19.02	16.588	20.796	16.612	19.008	16.977	NA	NA
Strigambitus transversus	USGS 3003-CO	16.713	11.585	16.725	12.257	16.761	12.989	16.822	15.809	16.847	16.432	14.918	12.769	NA	NA	15.187	13.465	18.263	13.38	15.089	14.698	18.434	14.649	NA	NA	17.994	15.504	NA	NA	18.019	15.821
Strigambitus utahensis	PR14	18.784	8.117	18.737	10.047	18.76	10.982	18.784	16.269	18.866	17.474	NA	NA	22.526	10.924	NA	NA	21.895	12.526	NA	NA	22.152	14.374	NA	NA	21.099	15.825	NA	NA	20.83	16.866
Strigambitus utahensis	PR14	4.775	1.647	4.792	2.276	4.803	2.667	4.845	4.914	4.852	5.494	NA	NA	6.345	2.674	3.4	3.218	6.101	3.12	3.344	4.237	6.255	4.154	3.874	4.754	5.752	4.733	3.93	5.187	5.717	5.138
Strigambitus utahensis	PR14	20.139	10.473	20.116	11.212	20.094	11.576	20.071	14.067	20.094	14.738	18.195	11.554	22.038	11.508	18.445	12.077	NA	NA	18.206	13.35	NA	NA	18.877	13.987	21.254	14.01	18.922	14.522	NA	NA
Strigambitus utahensis	PR14	24.377	12.129	24.377	13.279	24.389	14.058	24.329	18.253	24.425	19.176	NA	NA	27.313	14.118	21.597	15.173	26.738	15.149	21.513	16.827	27.146	16.839	NA	NA	26.283	17.845	NA	NA	26.055	18.72
