42.08757,16,NA,32.641270996,30.7472631054,31.9707864685,33.043928093,33.7727881151
42.08757,15,NA,32.8060152414,30.8589719246,32.1204393438,33.3107940617,33.981529555
42.08757,14,NA,32.7208097563,30.7277957099,32.0256585739,33.3293105611,34.1919975756
42.08757,13,NA,32.5011017837,29.6187767664,31.7385079789,33.0394527306,34.1881487097
42.08757,12,NA,32.5559318988,30.0819749587,31.6967131005,33.1762700222,34.174087197
42.08757,11,NA,32.8048012036,30.4412813346,32.016291693,33.5550229073,34.1663504842
42.08757,10,NA,32.8585839132,30.0205892572,31.8320023433,33.5359080268,34.5121705915
42.08757,9,NA,32.8631885953,29.4379358416,31.8043987172,33.7714893094,34.793129812
42.08757,8,NA,32.8620166908,27.6576544492,31.9307801011,33.6676901356,35.5415563898
42.08757,7,NA,32.9139894359,29.5532453287,31.4110580802,34.0333812545,35.3398553221
42.08757,6,NA,33.041230103,28.4994475309,31.731733764,34.5049396007,35.620325711
42.08757,5,NA,33.3743677423,26.8394141969,31.1306760876,34.6277835277,36.0433381118
42.08757,4,NA,34.1403841064,27.7257719615,33.1552100849,35.1359121951,35.9043728398
42.08757,3,NA,34.0705482511,21.3714777669,32.9649123563,35.1413861458,36.8826008507
0,14,36.5817299661,34.0378239484,31.3815092957,33.4172315176,34.5752134665,35.3341627198
0,13,NA,34.1444170444,32.2207948322,33.6498095587,34.7264704993,35.6080386306
0,12,NA,34.1662559304,32.0290303071,33.4904824461,34.523398009,35.5492414588
0,11,NA,34.4748099425,31.868962453,33.3356419722,35.0339029155,35.8818800697
0,10,NA,34.1804562008,31.5613514043,33.1865497403,35.0137967277,35.9576085008
0,9,NA,34.2649735232,30.210430555,33.3303190591,34.7183129626,35.7760434268
0,8,NA,34.0806367911,30.6967085327,32.9232086515,35.3245237072,36.6881696536
0,7,NA,34.7389029758,29.2435603291,32.8641166865,35.0122638911,36.7098403952
0,6,NA,34.1838908986,29.1275301305,33.8348131407,36.3597579793,36.8956372791
0,5,NA,33.2023055221,25.6048280468,32.7884983037,36.4792579207,36.8561634739
0,4,NA,36.3788837626,29.9776191267,30.8997944642,36.6406974365,37.0635613451
0,3,NA,36.4405348021,23.9342116871,35.6478676989,36.7483517815,37.0676197396
168.35028 - 151.515252,7,33.098865567,28.4846411718,17.7492746358,26.9595514722,29.8624642102,31.895156839
168.35028 - 151.515252,6,NA,29.1802690496,23.2773721605,26.7519251533,30.8299869462,32.9214517474
168.35028 - 151.515252,5,NA,29.2853710917,22.4555494399,28.1724559888,30.4399257658,33.6657383459
168.35028 - 151.515252,4,NA,27.9070651133,16.0665325056,26.6263627454,32.5797298379,34.0708241309
168.35028 - 151.515252,3,NA,32.0094629073,20.7341838591,21.9573082404,33.6677768918,34.2700886757
151.515252 - 134.680224,8,32.9404900711,29.7923332883,22.6050973258,27.8716784041,30.688762234,31.870770353
151.515252 - 134.680224,7,NA,29.1970310168,22.897073736,27.603284219,30.5186594106,32.6110909818
151.515252 - 134.680224,6,NA,29.5597359572,23.7657681516,27.201417934,31.0969874667,33.2235331978
151.515252 - 134.680224,5,NA,29.126688022,16.1975703817,25.8292067418,30.2841511909,33.5017547693
151.515252 - 134.680224,4,NA,28.7965876239,15.9740245333,26.9568857232,33.2844400934,33.8547500545
151.515252 - 134.680224,3,NA,31.938098976,20.9004018092,22.1034354628,33.7213600885,34.4680232457
134.680224 - 117.845196,12,34.3846934906,31.6573801006,29.3202027264,31.0351357401,32.5722826721,33.4858941083
134.680224 - 117.845196,11,NA,31.8145385408,28.3404383635,30.7497554443,32.5272492064,33.8725305712
134.680224 - 117.845196,10,NA,31.793774149,28.6180725721,30.8295246448,32.5820167918,33.6819499934
134.680224 - 117.845196,9,NA,31.5864276666,28.6350676605,30.7084500278,32.7423090113,33.9851950826
134.680224 - 117.845196,8,NA,32.0034736727,28.6189683323,30.3749989039,32.8075574423,34.509972595
134.680224 - 117.845196,7,NA,31.9498839307,24.6227259668,30.0601513949,33.0830357225,34.7112921145
134.680224 - 117.845196,6,NA,32.3019139244,26.3153573362,30.5843784968,33.6809731516,35.2960345358
134.680224 - 117.845196,5,NA,31.9019328228,24.0843275918,30.265808064,34.2372080082,35.5392395397
134.680224 - 117.845196,4,NA,33.0818269943,18.1354013123,28.8926416938,34.5115985568,36.0372309438
134.680224 - 117.845196,3,NA,34.0825138718,21.5863972636,32.2399292704,35.0611100125,36.7273912425
117.845196 - 101.010168,16,34.076241395,32.0028681045,29.8461272794,31.1771969595,32.4771995924,33.3056094145
117.845196 - 101.010168,15,NA,32.195463599199996,29.692141504,31.6199417798,32.7924743231,33.6289520753
117.845196 - 101.010168,14,NA,32.07348762,29.7437755252,31.4634832818,32.647877669,33.3473745957
117.845196 - 101.010168,13,NA,32.0696561173,29.7623576447,31.236749289,32.6738742274,33.5927486464
117.845196 - 101.010168,12,NA,32.0950961792,29.3032897484,31.3905337796,32.7241469943,34.0225477705
117.845196 - 101.010168,11,NA,32.2106553446,29.3642934924,31.5179852311,32.8704103544,33.7331760944
117.845196 - 101.010168,10,NA,32.3931034705,29.689340268,31.2436281598,33.0637758869,33.9746434553
117.845196 - 101.010168,9,NA,32.2917631562,29.4470358405,31.3634948886,33.0702912635,34.2526499257
117.845196 - 101.010168,8,NA,31.9405110042,28.4194716115,31.2528657067,32.8181878619,34.5941805335
117.845196 - 101.010168,7,NA,31.8704206929,27.8228423275,30.5674317204,33.0213884341,34.1960735263
117.845196 - 101.010168,6,NA,31.9679852051,24.9246772361,30.7579480779,33.6107919944,34.6228736459
117.845196 - 101.010168,5,NA,31.9195022709,23.9692558985,30.1459415122,33.8974961012,34.9612753609
117.845196 - 101.010168,4,NA,33.3514657785,21.4973003408,28.6025037547,34.142244984,35.443339293
117.845196 - 101.010168,3,NA,33.4308063526,21.7594423537,32.827759803,34.7146232228,35.7327690092
101.010168 - 84.17514,34,34.740334372,33.7292239295,32.7667862735,33.5306675912,33.996632032,34.2499366154
101.010168 - 84.17514,33,NA,33.7563944255,32.8545700185,33.541600431,33.9449439013,34.1968350628
101.010168 - 84.17514,32,NA,33.7434619439,32.9380142885,33.4689587551,33.9254559868,34.214131424
101.010168 - 84.17514,31,NA,33.7192871901,33.0089851544,33.5509435775,33.909746435,34.2504770535
101.010168 - 84.17514,30,NA,33.7786235919,33.0089527993,33.5067484489,34.0239698926,34.2812137299
101.010168 - 84.17514,29,NA,33.7571694857,32.8295557563,33.4111828982,33.9332031996,34.2808409143
101.010168 - 84.17514,28,NA,33.783538021,33.2194729348,33.5213319216,33.9911020344,34.3706051859
101.010168 - 84.17514,27,NA,33.7493853325,32.7082611973,33.495507167,34.0073546208,34.3240883633
101.010168 - 84.17514,26,NA,33.8324973913,32.9610844897,33.5164871744,34.0740011985,34.3339077224
101.010168 - 84.17514,25,NA,33.7126562521,32.8181553228,33.395400166,34.0258015798,34.3792650116
101.010168 - 84.17514,24,NA,33.7609278962,32.681837406,33.4383746039,34.038789063,34.4763243568
101.010168 - 84.17514,23,NA,33.6904642265,32.8087831296,33.4153232789,33.9235936057,34.4092522525
101.010168 - 84.17514,22,NA,33.7491567007,32.7641653103,33.3275856495,34.0524808472,34.4312515021
101.010168 - 84.17514,21,NA,33.7314256059,32.8974891762,33.3865042441,34.0346611018,34.5445148571
101.010168 - 84.17514,20,NA,33.779423882,32.1963575082,33.402453856,34.1820323526,34.4577204068
101.010168 - 84.17514,19,NA,33.7936016381,32.4940836652,33.4507760688,34.1318507512,34.5981668127
101.010168 - 84.17514,18,NA,33.665235533,32.6595799367,33.2497623462,34.0090616452,34.6093240978
101.010168 - 84.17514,17,NA,33.8477516491,32.8668002488,33.5844731874,34.2259919046,34.7128859776
101.010168 - 84.17514,16,NA,33.9230486331,32.814632164,33.5714731901,34.2220601788,34.6737043191
101.010168 - 84.17514,15,NA,33.8341029949,32.1633370038,33.3613311267,34.2144317152,34.7188067772
101.010168 - 84.17514,14,NA,33.8777387155,32.2925567903,33.3896320404,34.1562393506,34.8057907395
101.010168 - 84.17514,13,NA,33.8058202516,32.3445718149,33.353715328,34.1530933933,34.8662298246
101.010168 - 84.17514,12,NA,33.8768715839,31.9361676305,33.2798763109,34.3400057691,35.0096596427
101.010168 - 84.17514,11,NA,33.7909234615,31.7766046617,33.0837688541,34.3105474839,34.9075562028
101.010168 - 84.17514,10,NA,33.8355706199,31.7503638915,33.1949903278,34.483037494,35.1662309506
101.010168 - 84.17514,9,NA,34.0443141587,32.060281183,33.2911421447,34.7031244119,35.2788606601
101.010168 - 84.17514,8,NA,34.0726197748,30.1689622316,33.3311381775,34.7329106262,35.2193872735
101.010168 - 84.17514,7,NA,34.0990038658,29.9584760014,33.0093101329,34.788346618,35.2807580414
101.010168 - 84.17514,6,NA,34.44198377,30.254826637,33.0279905138,34.9203086344,35.5445985853
101.010168 - 84.17514,5,NA,34.5680724297,30.2859265668,33.8276806677,35.1363845182,35.6000765173
101.010168 - 84.17514,4,NA,34.6865385827,27.5225180738,33.7453399772,35.1837052563,35.7659704238
101.010168 - 84.17514,3,NA,34.7526548521,22.5137262044,34.1708689576,35.342035610799996,35.9729779029
84.17514 - 67.340112,44,35.1192100313,34.4193114547,33.7687195951,34.2273611042,34.5710806117,34.7823225464
84.17514 - 67.340112,43,NA,34.3882202426,33.6450102326,34.1468434969,34.5993570041,34.8127936179
84.17514 - 67.340112,42,NA,34.343317642,33.7004649546,34.0588236765,34.4942107706,34.761224711
84.17514 - 67.340112,41,NA,34.3615703089,33.7907671908,34.1816734211,34.5265876903,34.7795025339
84.17514 - 67.340112,40,NA,34.3083537834,33.6953000632,34.1262045015,34.503273664,34.8529637175
84.17514 - 67.340112,39,NA,34.3646638016,33.6843707423,34.1502237651,34.5543603646,34.8241721092
84.17514 - 67.340112,38,NA,34.3190644942,33.8038667499,34.1556742198,34.4932582909,34.8132675174
84.17514 - 67.340112,37,NA,34.2714615946,33.6052539646,34.0654904533,34.5058193888,34.9171519571
84.17514 - 67.340112,36,NA,34.3519448482,33.6354917323,34.2054393467,34.5236606457,34.9478163286
84.17514 - 67.340112,35,NA,34.343420169,33.7419384766,34.1213033966,34.5380233421,34.8480155915
84.17514 - 67.340112,34,NA,34.3760512903,33.6643946369,34.0966915141,34.5940436089,34.8330057315
84.17514 - 67.340112,33,NA,34.4225283167,33.5768398959,34.0909243455,34.5666592974,34.8104191686
84.17514 - 67.340112,32,NA,34.4150897643,33.5969105261,34.1019992669,34.6194883747,34.9287745215
84.17514 - 67.340112,31,NA,34.3609000697,33.6443366472,34.100877481,34.5564634241,34.8886544984
84.17514 - 67.340112,30,NA,34.3586710962,33.3644529987,34.0369349928,34.6141329543,35.0312173285
84.17514 - 67.340112,29,NA,34.3157094318,33.5182944008,34.0805695801,34.5200713969,34.8825150819
84.17514 - 67.340112,28,NA,34.2876326895,33.5118360596,34.0244078524,34.6232610602,34.9780442717
84.17514 - 67.340112,27,NA,34.3690326409,33.3743771056,34.1261130652,34.6077487167,34.9159750407
84.17514 - 67.340112,26,NA,34.3995724384,33.3423939985,34.0282610062,34.6652224439,35.0056201789
84.17514 - 67.340112,25,NA,34.3701578015,33.5294055846,34.0894162317,34.6494250809,35.0250123677
84.17514 - 67.340112,24,NA,34.4045987501,33.5405188651,34.0937882628,34.6346467827,35.077185332
84.17514 - 67.340112,23,NA,34.36887265,33.5055296928,34.0713116203,34.5978798424,34.8608741038
84.17514 - 67.340112,22,NA,34.3603094736,33.322216596,34.0992416602,34.629649867,34.991841662
84.17514 - 67.340112,21,NA,34.3695013945,33.3857197078,34.0739781678,34.7077853115,35.117695505
84.17514 - 67.340112,20,NA,34.2902680031,32.986421636,33.9105652979,34.6244500126,35.0637508323
84.17514 - 67.340112,19,NA,34.3930751294,33.1620203652,33.9479492239,34.7628447879,35.2775246527
84.17514 - 67.340112,18,NA,34.2381254862,33.0156622655,33.9052249097,34.6486027439,35.2725152944
84.17514 - 67.340112,17,NA,34.4250806327,33.2094181736,34.0094240637,34.7467683319,35.2372589998
84.17514 - 67.340112,16,NA,34.3846003331,32.8222864882,34.0313452035,34.7072825783,35.2688726463
84.17514 - 67.340112,15,NA,34.4943471706,32.9856548798,34.0002376525,34.7609532971,35.169773974
84.17514 - 67.340112,14,NA,34.4113338514,32.8281887343,33.8287004594,34.6841641265,35.2945923888
84.17514 - 67.340112,13,NA,34.3599620176,32.8589242442,33.8722733919,34.7982668578,35.5190859412
84.17514 - 67.340112,12,NA,34.4097197237,31.9189966134,33.9648361878,34.8684661963,35.5855777886
84.17514 - 67.340112,11,NA,34.3800705132,32.174981614,33.7152687205,34.7857176184,35.346336771
84.17514 - 67.340112,10,NA,34.6414329427,32.7430641512,34.1311748772,35.1369359074,35.7883506553
84.17514 - 67.340112,9,NA,34.397988775499996,31.4749064726,33.8745767207,35.002524627,35.8085008278
84.17514 - 67.340112,8,NA,34.3898234875,31.8360349801,33.5376131025,35.0223289488,35.7262823735
84.17514 - 67.340112,7,NA,34.2224853273,31.0579722448,33.4875162538,35.2614729668,36.0110545723
84.17514 - 67.340112,6,NA,34.4435048464,29.3774243995,33.1293555097,35.3221665257,36.0238579753
84.17514 - 67.340112,5,NA,35.0669645234,30.4026630743,33.6214640103,35.7409296767,36.3423687816
84.17514 - 67.340112,4,NA,35.169525326,29.4233614508,34.3146939702,35.6809539852,36.4514090279
84.17514 - 67.340112,3,NA,35.2485179094,32.3196861951,34.6719999722,35.8190105899,36.6062796476
67.340112 - 50.505084,53,35.786309325,35.1216727407,34.6741251371,34.9903000498,35.2543090463,35.5461407418
67.340112 - 50.505084,52,NA,35.1442139802,34.6419284117,34.9895418931,35.2935709781,35.5232732152
67.340112 - 50.505084,51,NA,35.1416127836,34.5741573206,34.9894409528,35.2475949312,35.4610274995
67.340112 - 50.505084,50,NA,35.1310244273,34.595321513,34.9278436197,35.2895706822,35.5958859739
67.340112 - 50.505084,49,NA,35.0684022759,34.6876086908,34.8809160131,35.3241063315,35.5396531971
67.340112 - 50.505084,48,NA,35.1146379112,34.5747496848,34.9523022283,35.3144971904,35.5529144483
67.340112 - 50.505084,47,NA,35.1204961932,34.4978375097,34.9426465547,35.2620180949,35.6551503827
67.340112 - 50.505084,46,NA,35.1947587909,34.6191107782,34.9925899954,35.3640568136,35.5931937745
67.340112 - 50.505084,45,NA,35.1757908371,34.5336589483,34.9832365094,35.3559312898,35.5775208806
67.340112 - 50.505084,44,NA,35.1427793751,34.5642154348,34.9682171361,35.3327962494,35.5740596318
67.340112 - 50.505084,43,NA,35.1078972954,34.438651346,34.8995224499,35.335493259,35.6037725387
67.340112 - 50.505084,42,NA,35.0901905652,34.3989029001,34.8308359751,35.2647134412,35.5486823318
67.340112 - 50.505084,41,NA,35.1768443224,34.421298458,34.926334129,35.307981635,35.7169984528
67.340112 - 50.505084,40,NA,35.1105799309,34.6285406056,34.8779444304,35.3217761087,35.6268480301
67.340112 - 50.505084,39,NA,35.1424714718,34.6404248581,34.9671354754,35.2957670094,35.6456392283
67.340112 - 50.505084,38,NA,35.1698321949,34.303409987,34.9462081783,35.3029191007,35.5249178074
67.340112 - 50.505084,37,NA,35.1215460639,34.6325947086,34.9517823898,35.2969052686,35.5604776782
67.340112 - 50.505084,36,NA,35.1346962266,34.5724850148,34.9173475706,35.3418607712,35.6226897321
67.340112 - 50.505084,35,NA,35.1393508662,34.3034501646,34.9128069743,35.336826108,35.7817395818
67.340112 - 50.505084,34,NA,35.1326467221,34.4519607202,34.9039675459,35.337512059,35.7475609609
67.340112 - 50.505084,33,NA,35.1143188212,34.4363488385,34.897994787,35.3699517642,35.6718327406
67.340112 - 50.505084,32,NA,35.2112766017,34.4405336677,34.9811371448,35.3693697222,35.62065694
67.340112 - 50.505084,31,NA,35.1605475389,34.4654804696,34.9745406759,35.3741607234,35.6864970966
67.340112 - 50.505084,30,NA,35.1617476474,34.3627487185,34.963901333,35.4351950362,35.7159697226
67.340112 - 50.505084,29,NA,35.1294803954,34.1388113676,34.791505666,35.3089349201,35.8631480204
67.340112 - 50.505084,28,NA,35.0998661187,34.1236322797,34.7910962746,35.3695632247,35.7366345673
67.340112 - 50.505084,27,NA,35.1115292685,34.3504967854,34.8413812473,35.4644309383,35.7939800425
67.340112 - 50.505084,26,NA,35.1302651031,34.3112362766,34.809751542,35.3506612524,35.8362680705
67.340112 - 50.505084,25,NA,35.0968825066,34.2958971649,34.888448717,35.3583310099,35.7966775403
67.340112 - 50.505084,24,NA,35.130833037,34.1351454173,34.896419446,35.4360266551,35.8609143631
67.340112 - 50.505084,23,NA,35.1812965086,34.3572385505,34.8957332045,35.4571734769,35.9667345184
67.340112 - 50.505084,22,NA,35.1973506214,34.2438803,34.909623917,35.5037975614,35.8321590298
67.340112 - 50.505084,21,NA,35.0352836298,34.0952785135,34.7828899988,35.4007508895,35.8901519405
67.340112 - 50.505084,20,NA,35.0929442309,34.0363929681,34.8084416142,35.4567747136,35.7997401618
67.340112 - 50.505084,19,NA,35.1625207471,34.1158838186,34.8644412957,35.4773479127,35.9232247415
67.340112 - 50.505084,18,NA,35.0779933871,33.7201932587,34.6571285364,35.400605059,35.9991356419
67.340112 - 50.505084,17,NA,35.1475959176,34.0795440583,34.7304872376,35.5044799553,35.8979250846
67.340112 - 50.505084,16,NA,35.1007136156,33.6797453919,34.840972239,35.4886085393,35.9821629905
67.340112 - 50.505084,15,NA,35.2030706126,33.5859668309,34.7254638947,35.5253000375,36.1097276211
67.340112 - 50.505084,14,NA,35.2629855391,33.450490738,34.8618617912,35.4965595605,36.0747252766
67.340112 - 50.505084,13,NA,35.1910699191,33.5042407119,34.7553693391,35.587184784,36.2271380096
67.340112 - 50.505084,12,NA,35.2632420858,33.7384462677,34.6776330502,35.7044546108,36.1875132202
67.340112 - 50.505084,11,NA,35.2503324549,33.8365208218,34.7872579248,35.7667847862,36.2107327262
67.340112 - 50.505084,10,NA,35.3327243078,33.6045216813,34.7430159589,35.7240255674,36.422729839
67.340112 - 50.505084,9,NA,35.2214483426,33.0985532884,34.6511285777,35.885208494,36.5120952692
67.340112 - 50.505084,8,NA,35.2866983584,33.3175518633,34.4032691806,35.8667225438,36.728662534
67.340112 - 50.505084,7,NA,35.5055849151,32.2991142932,34.8214500535,36.0214933655,36.8329522189
67.340112 - 50.505084,6,NA,35.4072095594,32.2113303844,34.0313984956,36.1537113484,36.744758461
67.340112 - 50.505084,5,NA,35.6615932919,31.1646154638,34.8147427648,36.2681858091,37.1215832074
67.340112 - 50.505084,4,NA,35.5168106467,28.6712704615,34.5548315708,36.2096166403,37.1801563397
67.340112 - 50.505084,3,NA,35.9767292013,28.388674927,35.2690708905,36.4625716485,37.5442556527
50.505084 - 33.670056,18,35.9520821402,34.0833572263,31.9007137907,33.6007721941,34.5148379324,35.2322186712
50.505084 - 33.670056,17,NA,34.1808869657,32.1697465777,33.6978588878,34.6036569677,35.1366557389
50.505084 - 33.670056,16,NA,33.9422294208,32.0898056061,33.4068322383,34.5681041113,35.2262740293
50.505084 - 33.670056,15,NA,34.038190569,31.875968659,33.4753337339,34.6541682411,35.338183896
50.505084 - 33.670056,14,NA,34.2017947708,31.4596019785,33.5638290591,34.724552506,35.423767475
50.505084 - 33.670056,13,NA,34.0806490265,30.9779056368,33.6654446602,34.646142755,35.2957835095
50.505084 - 33.670056,12,NA,34.1381279856,30.5986795014,33.1867541824,34.7403785788,35.8126125622
50.505084 - 33.670056,11,NA,33.9924338342,31.5174509814,33.2753835884,34.7257422357,35.5024945083
50.505084 - 33.670056,10,NA,34.0249257031,30.7429847201,33.0655357881,34.8002643878,35.791591192
50.505084 - 33.670056,9,NA,34.0138138838,29.9479923864,32.8759602088,34.833113404,35.6989715855
50.505084 - 33.670056,8,NA,34.552759214700004,31.2454318807,33.6133241995,35.0959094325,36.1483599479
50.505084 - 33.670056,7,NA,34.6253848879,30.9334218803,33.7199066471,35.883162999,36.5606622952
50.505084 - 33.670056,6,NA,33.9436619208,28.9339001746,33.1151485581,35.8224372932,36.5936635957
50.505084 - 33.670056,5,NA,35.1317622794,26.9229468202,32.4627357674,35.9888599464,36.8987947437
50.505084 - 33.670056,4,NA,35.6681715036,28.8048633467,30.3924503305,36.2333028398,37.0207157841
50.505084 - 33.670056,3,NA,35.8193945618,23.8841677548,34.6013790632,36.6275286052,37.3855061337
33.670056 - 16.835028,3,37.4062154409,24.9705057728,0,24.4837090305,37.4062154409,37.4062154409
16.835028 - 0,15,36.6418110221,34.3230525668,32.1742106723,33.7026087564,34.7781012555,35.2958376922
16.835028 - 0,14,NA,34.2851548919,32.1612631977,33.6440739851,34.7796452491,35.828353752
16.835028 - 0,13,NA,34.6377706305,32.3042314232,33.888704917,35.0985315282,35.7066674126
16.835028 - 0,12,NA,34.3663946237,31.8846598162,33.6494753267,34.9528788201,35.9659058264
16.835028 - 0,11,NA,34.5409162122,30.8094671444,33.8231193206,35.3232128187,36.0936005544
16.835028 - 0,10,NA,34.3286446676,30.9600457782,33.4137618606,35.0569763016,36.6862187427
16.835028 - 0,9,NA,34.6587407929,30.9802474417,33.7597767903,35.6499205033,36.2171329723
16.835028 - 0,8,NA,34.0720495709,29.9762406308,32.9141435851,35.3687090296,36.7566956119
16.835028 - 0,7,NA,34.7661728217,31.0648485202,33.1661955275,35.157360658100004,36.8408432379
16.835028 - 0,6,NA,34.2937768364,29.3958067257,33.9015195119,36.4637014944,36.9167601468
16.835028 - 0,5,NA,33.2498920292,25.7514239046,32.7741894925,36.5742064858,37.0406388589
16.835028 - 0,4,NA,36.2793487749,18.5256923919,30.5489312309,36.668228064,36.9801080551
16.835028 - 0,3,NA,36.5681084831,23.9225400894,36.1004056831,36.8516272594,37.2209194058
168.35028,3,33.6677768918,22.4836868189,0,21.465032761,23.3868342038,33.6677768918
149.644693333333,6,34.3050411947,29.2255434317,19.322542124800002,26.2015994657,30.457090275,32.4867505268
149.644693333333,5,NA,30.0087379505,21.1936417137,26.2795232864,31.5096614897,34.7573452572
149.644693333333,4,NA,28.8356520269,15.8130872892,27.5428843483,29.8007684285,35.2510303875
149.644693333333,3,NA,33.1674949436,0,23.1600980194,34.7032205724,35.7231870238
130.939106666667,14,35.0075909645,32.5936451595,30.3942279287,31.7752427451,33.118068531,33.9666712998
130.939106666667,13,NA,32.7645380044,30.2171044004,32.0242885635,33.4093338837,34.1509902406
130.939106666667,12,NA,32.7511465686,30.4750905219,31.9591584771,33.3627076935,34.3983593167
130.939106666667,11,NA,32.450826873,30.060331383,31.7771424508,33.4234762793,34.1939721733
130.939106666667,10,NA,32.7870000556,30.1451107628,32.0192008407,33.4059257916,34.0882814559
130.939106666667,9,NA,33.0164988467,29.1083043092,32.0600810158,33.6622127297,34.9689142423
130.939106666667,8,NA,32.7098796018,27.6739519285,31.2971498471,33.5970705397,35.0371585491
130.939106666667,7,NA,33.0579030369,28.4758553042,31.7914229495,33.6418622467,35.4861675405
130.939106666667,6,NA,32.8345329078,27.6911505251,31.5124816771,34.7905743438,35.6962309654
130.939106666667,5,NA,32.1355849709,27.5956090222,31.287224376,34.7945655068,35.970456271
130.939106666667,4,NA,34.2655393552,23.0471786971,29.1699270061,35.0317064788,35.8378280248
130.939106666667,3,NA,34.7016694012,22.5079082177,33.7910943151,35.4330266348,36.5170454694
112.23352,17,34.8932284306,32.9899427318,31.064300807,32.5117907451,33.3352770791,34.1197124511
112.23352,16,NA,32.9722532111,30.7175559508,32.4114356955,33.4362997847,34.0864290048
112.23352,15,NA,32.7938893158,31.2166724866,32.2979123208,33.5261347191,34.1513267107
112.23352,14,NA,33.1567827082,30.9894482625,32.4101838113,33.555034432,34.2591708418
112.23352,13,NA,33.0348537495,30.4804190793,32.5762797776,33.623305342,34.4267169441
112.23352,12,NA,33.2127164742,30.811840467,32.5404310847,33.5780976075,34.3331473034
112.23352,11,NA,32.9188940368,29.8355623372,32.1538972134,33.6388919899,34.4222638212
112.23352,10,NA,32.9653646684,29.9327693278,32.2223643476,33.7402640092,34.6080870932
112.23352,9,NA,33.014966386,29.5154809381,31.9283776315,33.6061599272,34.94284593
112.23352,8,NA,33.1257194479,29.4775771779,31.7284660182,33.8210140794,34.9913551124
112.23352,7,NA,32.9928443678,28.0200368384,31.7051643459,33.6534086114,35.2893702011
112.23352,6,NA,32.8714894665,26.9295965974,32.2250581109,34.7207573148,35.3367018091
112.23352,5,NA,34.4287628219,27.4298287343,31.4853105436,35.0167691851,35.5873583403
112.23352,4,NA,34.5826340386,27.7612316128,29.8638353266,35.1468635504,35.6912990276
112.23352,3,NA,34.6693139032,21.3990000089,33.6112270736,35.3207745443,36.1096863589
93.5279333333333,26,35.3111189084,33.9724815504,32.8246088799,33.7485072202,34.2685421841,34.6627349475
93.5279333333333,25,NA,34.052691085,32.8753762769,33.63083706,34.2721832263,34.6507116568
93.5279333333333,24,NA,34.0127404037,33.0191835977,33.7672038004,34.2756271642,34.732093025
93.5279333333333,23,NA,33.9410089402,32.6581348226,33.5487111425,34.2807085753,34.602457623
93.5279333333333,22,NA,34.026841345,33.1465580632,33.6158739057,34.4065763708,34.7961629183
93.5279333333333,21,NA,34.0334740823,32.8506439156,33.7187402673,34.4106555768,34.8213348436
93.5279333333333,20,NA,34.0923080068,32.6302341951,33.7852913703,34.4021022726,34.8068283
93.5279333333333,19,NA,33.9411183139,32.7503428799,33.602592826,34.3176589444,34.8697851805
93.5279333333333,18,NA,33.9017242967,32.7878947526,33.4637344408,34.28250005,34.985680047
93.5279333333333,17,NA,33.9686889976,32.7807589335,33.6990892711,34.422895884,34.9576280556
93.5279333333333,16,NA,34.0361264254,32.5490857092,33.5619869907,34.4940285007,34.9449120156
93.5279333333333,15,NA,34.0446417097,32.2987942784,33.5982001107,34.583946034,35.2116464598
93.5279333333333,14,NA,34.0675463812,32.5098612119,33.3956939418,34.5639267321,35.096809356
93.5279333333333,13,NA,33.9968841452,31.9286947435,33.3125373785,34.5055405811,35.0271480437
93.5279333333333,12,NA,34.0974550483,32.3937104529,33.4483185028,34.5908700263,35.3358054901
93.5279333333333,11,NA,34.0913302378,31.9919815579,33.372984869,34.6578613286,35.3241815229
93.5279333333333,10,NA,34.105422089,31.430141944,33.5657264659,34.6162171029,35.6857034726
93.5279333333333,9,NA,34.1233208639,32.1509607872,33.3074536965,34.7611756815,35.7154283343
93.5279333333333,8,NA,33.8690588882,30.7654202875,33.0121465403,34.5793021541,35.866455601
93.5279333333333,7,NA,33.9447256241,30.5647591412,33.1584223239,35.1627055353,35.766935023
93.5279333333333,6,NA,33.7300523417,28.7556753771,32.9133703172,35.2382277588,35.9198048091
93.5279333333333,5,NA,34.8904545375,29.5623787286,32.185496256,35.5136336838,36.1278556423
93.5279333333333,4,NA,35.2349065372,27.8999211005,33.9186443741,35.6814567308,36.3769045009
93.5279333333333,3,NA,35.1795837278,22.6777470631,34.4124120185,35.6258764552,36.4979648418
74.8223466666667,36,35.0847034379,34.0953925882,33.1331699499,33.8912598449,34.3650066922,34.6599353761
74.8223466666667,35,NA,34.1239762779,33.4580329979,33.9619726307,34.3392506238,34.7072383768
74.8223466666667,34,NA,34.1264460236,33.2767956523,33.8480090266,34.3925849563,34.8388875784
74.8223466666667,33,NA,34.1600134019,33.39656022,33.8964577234,34.3996312704,34.6502678721
74.8223466666667,32,NA,34.1783636271,33.253793934,33.9643416201,34.4490329591,34.7848698725
74.8223466666667,31,NA,34.1732231015,33.0268378973,33.9256308745,34.4791856891,34.8473157406
74.8223466666667,30,NA,34.1464426009,33.2759752438,33.7624814661,34.3431006171,34.8186634606
74.8223466666667,29,NA,34.1824267153,33.3207073694,33.8637913125,34.3839805486,34.8292129394
74.8223466666667,28,NA,34.1728652261,33.0371101621,33.8277918497,34.4408558063,34.8259728438
74.8223466666667,27,NA,34.0795586939,33.2955514423,33.8615417856,34.2899761062,34.9349410937
